ROBO_ID;OCCURRENCE;CODE;CONTENT
164;25.10.2021;E1028;Jt 7 motor overloaded.
164;25.10.2021;E1028;Jt 7 motor overloaded.
164;26.10.2021;E1119;Command value for Jt2 beyond motion range.
164;26.10.2021;E9410;[Cubic-S(1)] JT 2 is out of always monitored range of axis. (code 36C07F00)
164;26.10.2021;E9410;[Cubic-S(1)] JT 2 is out of always monitored range of axis. (code 36C05400)
164;26.10.2021;E9410;[Cubic-S(1)] JT 2 is out of always monitored range of axis. (code 36C01800)
164;26.10.2021;E9410;[Cubic-S(1)] JT 2 is out of always monitored range of axis. (code 36C0C700)
164;26.10.2021;E9410;[Cubic-S(1)] JT 2 is out of always monitored range of axis. (code 36C0F900)
164;26.10.2021;E9410;[Cubic-S(1)] JT 2 is out of always monitored range of axis. (code 36C07000)
164;26.10.2021;E9410;[Cubic-S(1)] JT 2 is out of always monitored range of axis. (code 36C09000)
164;26.10.2021;E9410;[Cubic-S(1)] JT 2 is out of always monitored range of axis. (code 36C0C500)
164;26.10.2021;E9410;[Cubic-S(1)] JT 2 is out of always monitored range of axis. (code 36C0B000)
164;26.10.2021;E9410;[Cubic-S(1)] JT 2 is out of always monitored range of axis. (code 36C0EE00)
164;26.10.2021;E9410;[Cubic-S(1)] JT 2 is out of always monitored range of axis. (code 36C02000)
164;26.10.2021;E9410;[Cubic-S(1)] JT 2 is out of always monitored range of axis. (code 36C09100)
164;26.10.2021;E9410;[Cubic-S(1)] JT 2 is out of always monitored range of axis. (code 36C0D600)
164;26.10.2021;E9410;[Cubic-S(1)] JT 2 is out of always monitored range of axis. (code 36402E00)
164;26.10.2021;E9410;[Cubic-S(1)] JT 2 is out of always monitored range of axis. (code 36C04100)
164;26.10.2021;E9410;[Cubic-S(1)] JT 2 is out of always monitored range of axis. (code 36C07300)
164;26.10.2021;E9410;[Cubic-S(1)] JT 2 is out of always monitored range of axis. (code 36C03B00)
164;26.10.2021;E9410;[Cubic-S(1)] JT 2 is out of always monitored range of axis. (code 36C04700)
164;26.10.2021;E9410;[Cubic-S(1)] JT 2 is out of always monitored range of axis. (code 36C08000)
164;26.10.2021;E9410;[Cubic-S(1)] JT 2 is out of always monitored range of axis. (code 3680A500)
164;26.10.2021;E9410;[Cubic-S(1)] JT 2 is out of always monitored range of axis. (code 36C0C200)
164;26.10.2021;E9410;[Cubic-S(1)] JT 2 is out of always monitored range of axis. (code 36C0EB00)
164;26.10.2021;E9410;[Cubic-S(1)] JT 2 is out of always monitored range of axis. (code 36C06500)
164;26.10.2021;E9410;[Cubic-S(1)] JT 2 is out of always monitored range of axis. (code 36806800)
164;26.10.2021;E9410;[Cubic-S(1)] JT 2 is out of always monitored range of axis. (code 36C0B000)
164;26.10.2021;E9410;[Cubic-S(1)] JT 2 is out of always monitored range of axis. (code 36C02D00)
164;26.10.2021;E9410;[Cubic-S(1)] JT 2 is out of always monitored range of axis. (code 36C03500)
164;26.10.2021;E9410;[Cubic-S(1)] JT 2 is out of always monitored range of axis. (code 36C07400)
164;26.10.2021;E9410;[Cubic-S(1)] JT 2 is out of always monitored range of axis. (code 36C08300)
164;26.10.2021;E9410;[Cubic-S(1)] JT 2 is out of always monitored range of axis. (code 36C0F700)
164;26.10.2021;E9410;[Cubic-S(1)] JT 2 is out of always monitored range of axis. (code 36C0B300)
164;26.10.2021;E9410;[Cubic-S(1)] JT 2 is out of always monitored range of axis. (code 36C0E200)
164;26.10.2021;E9410;[Cubic-S(1)] JT 2 is out of always monitored range of axis. (code 36C01800)
164;26.10.2021;E9410;[Cubic-S(1)] JT 2 is out of always monitored range of axis. (code 36C09B00)
164;26.10.2021;E9410;[Cubic-S(1)] JT 2 is out of always monitored range of axis. (code 36C0E000)
164;26.10.2021;E1028;Jt 7 motor overloaded.
164;1.11.2021;E1028;Jt 7 motor overloaded.
164;1.11.2021;E1028;Jt 7 motor overloaded.
164;2.11.2021;E1028;Jt 7 motor overloaded.
164;4.11.2021;E1028;Jt 7 motor overloaded.
164;4.11.2021;E1028;Jt 7 motor overloaded.
164;4.11.2021;E1028;Jt 7 motor overloaded.
164;5.11.2021;E1028;Jt 7 motor overloaded.
164;8.11.2021;E1028;Jt 7 motor overloaded.
164;9.11.2021;E1028;Jt 7 motor overloaded.
164;10.11.2021;E1028;Jt 7 motor overloaded.
164;10.11.2021;E1028;Jt 7 motor overloaded.
164;11.11.2021;E1028;Jt 7 motor overloaded.
164;11.11.2021;E1028;Jt 7 motor overloaded.
164;11.11.2021;E1028;Jt 7 motor overloaded.
164;11.11.2021;E1028;Jt 7 motor overloaded.
164;12.11.2021;E1028;Jt 7 motor overloaded.
164;12.11.2021;E1028;Jt 7 motor overloaded.
164;12.11.2021;E1028;Jt 7 motor overloaded.
164;13.11.2021;E1028;Jt 7 motor overloaded.
164;13.11.2021;E1549;[MC1]P-N high voltage due to sudden deceleration stop.(Servo board 1)
164;15.11.2021;E1028;Jt 7 motor overloaded.
164;15.11.2021;E1028;Jt 7 motor overloaded.
164;17.11.2021;E1028;Jt 7 motor overloaded.
164;17.11.2021;E1028;Jt 7 motor overloaded.
164;17.11.2021;E1028;Jt 7 motor overloaded.
164;18.11.2021;E1028;Jt 7 motor overloaded.
164;19.11.2021;E1028;Jt 7 motor overloaded.
164;19.11.2021;E1549;[MC1]P-N high voltage due to sudden deceleration stop.(Servo board 1)
164;21.11.2021;E1339;[MC1]P-N high voltage.(Servo board1)
164;21.11.2021;E1339;[MC1]P-N high voltage.(Servo board1)
164;21.11.2021;E1339;[MC1]P-N high voltage.(Servo board1)
164;21.11.2021;E5054;The selector switch on TP is set to manual operation.
164;21.11.2021;E5054;The selector switch on TP is set to manual operation.
164;21.11.2021;E1339;[MC1]P-N high voltage.(Servo board1)
164;21.11.2021;E1549;[MC1]P-N high voltage due to sudden deceleration stop.(Servo board 1)
164;21.11.2021;E1339;[MC1]P-N high voltage.(Servo board1)
164;21.11.2021;E5055;The selector switch on TP is set to automatic operation.
164;21.11.2021;E5055;The selector switch on TP is set to automatic operation.
164;21.11.2021;E1339;[MC1]P-N high voltage.(Servo board1)
164;21.11.2021;E1130;Jt 2 collision was detected.
164;21.11.2021;E1043;Teach Plug is abnormal.
164;21.11.2021;E1339;[MC1]P-N high voltage.(Servo board1)
164;21.11.2021;E1043;Teach Plug is abnormal.
164;21.11.2021;E5055;The selector switch on TP is set to automatic operation.
164;21.11.2021;E1130;Jt 2 collision was detected.
164;21.11.2021;E1130;Jt 2 collision was detected.
164;21.11.2021;E5055;The selector switch on TP is set to automatic operation.
164;21.11.2021;E1130;Jt 2 collision was detected.
164;21.11.2021;E5055;The selector switch on TP is set to automatic operation.
164;21.11.2021;E1130;Jt 2 collision was detected.
164;21.11.2021;E5055;The selector switch on TP is set to automatic operation.
164;24.11.2021;E1028;Jt 7 motor overloaded.
164;24.11.2021;E1028;Jt 7 motor overloaded.
164;27.11.2021;E1043;Teach Plug is abnormal.
164;6.12.2021;E1028;Jt 7 motor overloaded.
164;9.12.2021;E1549;[MC1]P-N high voltage due to sudden deceleration stop.(Servo board 1)
164;25.12.2021;E1124;Deviation error of Jt  2.
164;25.12.2021;E1549;[MC1]P-N high voltage due to sudden deceleration stop.(Servo board 1)
164;25.12.2021;E1124;Deviation error of Jt  2.
164;25.12.2021;E1549;[MC1]P-N high voltage due to sudden deceleration stop.(Servo board 1)
164;25.12.2021;E1124;Deviation error of Jt  2.
164;25.12.2021;E1549;[MC1]P-N high voltage due to sudden deceleration stop.(Servo board 1)
164;25.12.2021;E1124;Deviation error of Jt  2.
164;25.12.2021;E1549;[MC1]P-N high voltage due to sudden deceleration stop.(Servo board 1)
164;25.12.2021;E1124;Deviation error of Jt  2.
164;25.12.2021;E1549;[MC1]P-N high voltage due to sudden deceleration stop.(Servo board 1)
164;25.12.2021;E1124;Deviation error of Jt  2.
164;25.12.2021;E1549;[MC1]P-N high voltage due to sudden deceleration stop.(Servo board 1)
164;25.12.2021;E1124;Deviation error of Jt  2.
164;25.12.2021;E1549;[MC1]P-N high voltage due to sudden deceleration stop.(Servo board 1)
164;25.12.2021;E1124;Deviation error of Jt  2.
164;25.12.2021;E1549;[MC1]P-N high voltage due to sudden deceleration stop.(Servo board 1)
164;25.12.2021;E1124;Deviation error of Jt  2.
164;25.12.2021;E1549;[MC1]P-N high voltage due to sudden deceleration stop.(Servo board 1)
164;26.12.2021;E5055;The selector switch on TP is set to automatic operation.
164;26.12.2021;E5055;The selector switch on TP is set to automatic operation.
164;27.12.2021;E1028;Jt 7 motor overloaded.
164;4.01.2022;E1028;Jt 7 motor overloaded.
164;16.01.2022;E5055;The selector switch on TP is set to automatic operation.
164;10.02.2022;E1028;Jt 7 motor overloaded.
164;11.02.2022;E1028;Jt 7 motor overloaded.
164;11.02.2022;E5055;The selector switch on TP is set to automatic operation.
164;16.02.2022;E1028;Jt 7 motor overloaded.
164;19.02.2022;E1028;Jt 7 motor overloaded.
164;19.02.2022;E1028;Jt 7 motor overloaded.
164;20.02.2022;E9406;[Cubic-S(1)]Tool(Tool No1) is out of always allowed space.(code 32C02801 00000010)
164;22.02.2022;E5055;The selector switch on TP is set to automatic operation.
164;24.02.2022;E1028;Jt 7 motor overloaded.
164;25.02.2022;E1028;Jt 7 motor overloaded.
164;26.02.2022;E1028;Jt 7 motor overloaded.
164;27.02.2022;E5055;The selector switch on TP is set to automatic operation.
164;28.02.2022;E1028;Jt 7 motor overloaded.
164;8.03.2022;E5054;The selector switch on TP is set to manual operation.
164;8.03.2022;E5054;The selector switch on TP is set to manual operation.
164;8.03.2022;E5054;The selector switch on TP is set to manual operation.
164;11.03.2022;E5054;The selector switch on TP is set to manual operation.
164;11.03.2022;E5054;The selector switch on TP is set to manual operation.
164;11.03.2022;E5054;The selector switch on TP is set to manual operation.
164;11.03.2022;E5054;The selector switch on TP is set to manual operation.
164;11.03.2022;E5054;The selector switch on TP is set to manual operation.
164;11.03.2022;E5054;The selector switch on TP is set to manual operation.
164;11.03.2022;E5054;The selector switch on TP is set to manual operation.
164;12.03.2022;E5055;The selector switch on TP is set to automatic operation.
164;12.03.2022;E5055;The selector switch on TP is set to automatic operation.
164;13.03.2022;E5055;The selector switch on TP is set to automatic operation.
164;16.03.2022;E5055;The selector switch on TP is set to automatic operation.
164;26.03.2022;E1028;Jt 7 motor overloaded.
164;26.03.2022;E1028;Jt 7 motor overloaded.
164;29.03.2022;E1028;Jt 7 motor overloaded.
164;29.03.2022;E1028;Jt 7 motor overloaded.
164;29.03.2022;E5055;The selector switch on TP is set to automatic operation.
164;1.04.2022;E1028;Jt 7 motor overloaded.
164;1.04.2022;E1028;Jt 7 motor overloaded.
164;2.04.2022;E1030;Encoder data is abnormal.( jt  7)
164;10.04.2022;E5055;The selector switch on TP is set to automatic operation.
164;10.04.2022;E9406;[Cubic-S(1)]Tool(Tool No1) is out of always allowed space.(code 32C06D01 00000002)
164;10.04.2022;E9406;[Cubic-S(1)]Tool(Tool No1) is out of always allowed space.(code 32C07501 00001000)
164;10.04.2022;E9406;[Cubic-S(1)]Tool(Tool No1) is out of always allowed space.(code 32C0C101 00001000)
164;10.04.2022;E9406;[Cubic-S(1)]Tool(Tool No1) is out of always allowed space.(code 32C08301 00001000)
164;10.04.2022;E5055;The selector switch on TP is set to automatic operation.
164;11.04.2022;E1028;Jt 7 motor overloaded.
164;12.04.2022;E1549;[MC1]P-N high voltage due to sudden deceleration stop.(Servo board 1)
164;12.04.2022;E1339;[MC1]P-N high voltage.(Servo board1)
164;26.04.2022;E1028;Jt 7 motor overloaded.
164;7.05.2022;E1043;Teach Plug is abnormal.
164;20.05.2022;E5050;This welder is without Traceability.
164;20.05.2022;E5050;This welder is without Traceability.
164;20.05.2022;E5050;This welder is without Traceability.
164;20.05.2022;E5050;This welder is without Traceability.
164;20.05.2022;E5050;This welder is without Traceability.
164;14.06.2022;E5054;The selector switch on TP is set to manual operation.
164;14.06.2022;E5054;The selector switch on TP is set to manual operation.
164;14.06.2022;E5054;The selector switch on TP is set to manual operation.
164;14.06.2022;E5054;The selector switch on TP is set to manual operation.
164;24.06.2022;E1028;Jt 7 motor overloaded.
164;24.06.2022;E1043;Teach Plug is abnormal.
164;28.06.2022;E1028;Jt 7 motor overloaded.
164;1.07.2022;E1028;Jt 7 motor overloaded.
164;4.07.2022;E5050;This welder is without Traceability.
164;4.07.2022;E5050;This welder is without Traceability.
169;10.07.2020;E1043;Teach Plug is abnormal.
169;30.07.2020;E5055;The selector switch on TP is set to automatic operation.
169;4.08.2020;E5055;The selector switch on TP is set to automatic operation.
169;4.08.2020;E9412;[Cubic-S(1)]Flange point(Tool No1) speed exceeded 250mm/s.(code 38C1DE01)
169;25.08.2020;E5055;The selector switch on TP is set to automatic operation.
169;25.08.2020;E5055;The selector switch on TP is set to automatic operation.
169;25.08.2020;E5050;This welder is without Traceability.
169;25.08.2020;E5050;This welder is without Traceability.
169;25.08.2020;E5050;This welder is without Traceability.
169;25.08.2020;E5050;This welder is without Traceability.
169;25.08.2020;E5050;This welder is without Traceability.
169;25.08.2020;E5050;This welder is without Traceability.
169;25.08.2020;E5050;This welder is without Traceability.
169;25.08.2020;E5050;This welder is without Traceability.
169;25.08.2020;E5050;This welder is without Traceability.
169;25.08.2020;E5050;This welder is without Traceability.
169;25.08.2020;E1043;Teach Plug is abnormal.
169;30.08.2020;E5050;This welder is without Traceability.
169;28.09.2020;E5055;The selector switch on TP is set to automatic operation.
169;4.10.2020;E1043;Teach Plug is abnormal.
169;20.10.2020;E5055;The selector switch on TP is set to automatic operation.
169;23.10.2020;E1043;Teach Plug is abnormal.
169;23.10.2020;E5054;The selector switch on TP is set to manual operation.
169;27.10.2020;E9406;[Cubic-S(1)]Arm Monitoring Points3(Tool No1) is out of always allowed space.(code 32C08401 01000000)
169;27.10.2020;E5055;The selector switch on TP is set to automatic operation.
169;30.10.2020;E1043;Teach Plug is abnormal.
169;30.10.2020;E5054;The selector switch on TP is set to manual operation.
169;21.11.2020;E5055;The selector switch on TP is set to automatic operation.
169;3.12.2020;E5055;The selector switch on TP is set to automatic operation.
169;6.12.2020;E1043;Teach Plug is abnormal.
169;6.12.2020;E5055;The selector switch on TP is set to automatic operation.
169;30.12.2020;E5055;The selector switch on TP is set to automatic operation.
169;30.12.2020;E1043;Teach Plug is abnormal.
169;30.12.2020;E5055;The selector switch on TP is set to automatic operation.
169;30.12.2020;E5055;The selector switch on TP is set to automatic operation.
169;30.12.2020;E5055;The selector switch on TP is set to automatic operation.
169;3.01.2021;E5055;The selector switch on TP is set to automatic operation.
169;3.01.2021;E5055;The selector switch on TP is set to automatic operation.
169;3.01.2021;E5055;The selector switch on TP is set to automatic operation.
169;3.01.2021;E5055;The selector switch on TP is set to automatic operation.
169;11.01.2021;E5050;This welder is without Traceability.
169;7.02.2021;E1043;Teach Plug is abnormal.
169;13.02.2021;E5055;The selector switch on TP is set to automatic operation.
169;28.02.2021;E5055;The selector switch on TP is set to automatic operation.
169;1.03.2021;E1043;Teach Plug is abnormal.
169;7.03.2021;E5055;The selector switch on TP is set to automatic operation.
169;12.03.2021;E1043;Teach Plug is abnormal.
169;19.03.2021;E5055;The selector switch on TP is set to automatic operation.
169;27.03.2021;E1549;[MC1]P-N high voltage due to sudden deceleration stop.(Servo board 1)
169;8.04.2021;E9406;[Cubic-S(1)]Tool(Tool No1) is out of always allowed space.(code 32C0EE01 00002000)
169;18.04.2021;E5055;The selector switch on TP is set to automatic operation.
169;1.05.2021;E5055;The selector switch on TP is set to automatic operation.
169;1.05.2021;E5055;The selector switch on TP is set to automatic operation.
169;1.05.2021;E1043;Teach Plug is abnormal.
169;1.05.2021;E5054;The selector switch on TP is set to manual operation.
169;1.05.2021;E1339;[MC1]P-N high voltage.(Servo board1)
169;1.05.2021;E9406;[Cubic-S(1)]Arm Monitoring Points3(Tool No1) is out of always allowed space.(code 32C0DE01 01000000)
169;1.05.2021;E5055;The selector switch on TP is set to automatic operation.
169;18.05.2021;E1043;Teach Plug is abnormal.
169;19.05.2021;E1043;Teach Plug is abnormal.
169;19.05.2021;E1043;Teach Plug is abnormal.
169;30.05.2021;E1043;Teach Plug is abnormal.
169;30.05.2021;E9406;[Cubic-S(1)]Tool(Tool No1) is out of always allowed space.(code 32C02B01 00002000)
169;19.06.2021;E5054;The selector switch on TP is set to manual operation.
169;19.06.2021;E5054;The selector switch on TP is set to manual operation.
169;28.06.2021;E5055;The selector switch on TP is set to automatic operation.
169;9.07.2021;E1043;Teach Plug is abnormal.
169;12.07.2021;E1043;Teach Plug is abnormal.
169;12.07.2021;E5054;The selector switch on TP is set to manual operation.
169;12.07.2021;E5054;The selector switch on TP is set to manual operation.
169;23.07.2021;E5050;This welder is without Traceability.
169;7.08.2021;E1043;Teach Plug is abnormal.
169;14.08.2021;E1549;[MC1]P-N high voltage due to sudden deceleration stop.(Servo board 1)
169;17.08.2021;E5055;The selector switch on TP is set to automatic operation.
169;17.08.2021;E5055;The selector switch on TP is set to automatic operation.
169;25.08.2021;E5055;The selector switch on TP is set to automatic operation.
169;19.09.2021;E5055;The selector switch on TP is set to automatic operation.
169;8.10.2021;E1043;Teach Plug is abnormal.
169;15.10.2021;E5054;The selector switch on TP is set to manual operation.
169;23.10.2021;E1043;Teach Plug is abnormal.
169;23.10.2021;E5055;The selector switch on TP is set to automatic operation.
169;23.10.2021;E5055;The selector switch on TP is set to automatic operation.
169;27.10.2021;E5055;The selector switch on TP is set to automatic operation.
169;11.11.2021;E1549;[MC1]P-N high voltage due to sudden deceleration stop.(Servo board 1)
169;14.11.2021;E1043;Teach Plug is abnormal.
169;14.11.2021;E5054;The selector switch on TP is set to manual operation.
169;14.11.2021;E5054;The selector switch on TP is set to manual operation.
169;18.11.2021;E5055;The selector switch on TP is set to automatic operation.
169;9.12.2021;E5055;The selector switch on TP is set to automatic operation.
169;9.12.2021;E1335;Unexpected motor powerOFF.(Servo board1)(MC1)(code 11)
169;9.12.2021;E5055;The selector switch on TP is set to automatic operation.
169;12.12.2021;E5054;The selector switch on TP is set to manual operation.
169;17.12.2021;E5055;The selector switch on TP is set to automatic operation.
169;22.12.2021;E1305;[MC1]Incorrect operation of K2.(Servo board1)
169;28.12.2021;E1043;Teach Plug is abnormal.
169;28.12.2021;E5055;The selector switch on TP is set to automatic operation.
169;9.01.2022;E1043;Teach Plug is abnormal.
169;3.02.2022;E1549;[MC1]P-N high voltage due to sudden deceleration stop.(Servo board 1)
169;4.02.2022;E5055;The selector switch on TP is set to automatic operation.
169;13.02.2022;E1043;Teach Plug is abnormal.
169;13.02.2022;E1043;Teach Plug is abnormal.
169;14.02.2022;E5055;The selector switch on TP is set to automatic operation.
169;14.02.2022;E5055;The selector switch on TP is set to automatic operation.
169;14.02.2022;E1043;Teach Plug is abnormal.
169;25.03.2022;E5055;The selector switch on TP is set to automatic operation.
169;25.03.2022;E1043;Teach Plug is abnormal.
169;8.04.2022;E5055;The selector switch on TP is set to automatic operation.
169;8.04.2022;E5055;The selector switch on TP is set to automatic operation.
169;10.04.2022;E5055;The selector switch on TP is set to automatic operation.
169;4.05.2022;E1043;Teach Plug is abnormal.
169;8.05.2022;E5054;The selector switch on TP is set to manual operation.
169;8.05.2022;E5054;The selector switch on TP is set to manual operation.
169;8.05.2022;E5055;The selector switch on TP is set to automatic operation.
169;14.05.2022;E5055;The selector switch on TP is set to automatic operation.
169;14.05.2022;E5055;The selector switch on TP is set to automatic operation.
169;19.06.2022;E5054;The selector switch on TP is set to manual operation.
169;19.06.2022;E1043;Teach Plug is abnormal.
169;4.07.2022;E5050;This welder is without Traceability.
169;18.07.2022;E1043;Teach Plug is abnormal.
169;22.07.2022;E5055;The selector switch on TP is set to automatic operation.
169;25.07.2022;E1549;[MC1]P-N high voltage due to sudden deceleration stop.(Servo board 1)
169;25.07.2022;E1339;[MC1]P-N high voltage.(Servo board1)
169;25.07.2022;E1043;Teach Plug is abnormal.
172;22.07.2020;E1043;Teach Plug is abnormal.
172;23.07.2020;E1028;Jt 7 motor overloaded.
172;23.07.2020;E5055;The selector switch on TP is set to automatic operation.
172;29.07.2020;E5055;The selector switch on TP is set to automatic operation.
172;29.07.2020;E5055;The selector switch on TP is set to automatic operation.
172;5.08.2020;E5055;The selector switch on TP is set to automatic operation.
172;6.08.2020;E9406;[Cubic-S(1)]Arm Monitoring Points1(Tool No1) is out of always allowed space.(code 32C0F101 00400000)
172;6.08.2020;E1124;Deviation error of Jt  1.
172;6.08.2020;E5055;The selector switch on TP is set to automatic operation.
172;9.08.2020;E5055;The selector switch on TP is set to automatic operation.
172;21.08.2020;E1043;Teach Plug is abnormal.
172;28.08.2020;E5055;The selector switch on TP is set to automatic operation.
172;16.09.2020;E1043;Teach Plug is abnormal.
172;17.09.2020;E5055;The selector switch on TP is set to automatic operation.
172;24.09.2020;E1043;Teach Plug is abnormal.
172;29.09.2020;E1043;Teach Plug is abnormal.
172;2.10.2020;E5055;The selector switch on TP is set to automatic operation.
172;3.10.2020;E5054;The selector switch on TP is set to manual operation.
172;3.10.2020;E5055;The selector switch on TP is set to automatic operation.
172;7.10.2020;E1043;Teach Plug is abnormal.
172;7.10.2020;E5055;The selector switch on TP is set to automatic operation.
172;14.10.2020;E5054;The selector switch on TP is set to manual operation.
172;27.10.2020;E5055;The selector switch on TP is set to automatic operation.
172;27.10.2020;E5055;The selector switch on TP is set to automatic operation.
172;8.11.2020;E1043;Teach Plug is abnormal.
172;9.11.2020;E5055;The selector switch on TP is set to automatic operation.
172;13.11.2020;E5055;The selector switch on TP is set to automatic operation.
172;17.11.2020;E5055;The selector switch on TP is set to automatic operation.
172;24.11.2020;E5055;The selector switch on TP is set to automatic operation.
172;27.11.2020;E5055;The selector switch on TP is set to automatic operation.
172;28.11.2020;E5055;The selector switch on TP is set to automatic operation.
172;1.12.2020;E1043;Teach Plug is abnormal.
172;2.12.2020;E1043;Teach Plug is abnormal.
172;2.12.2020;E5054;The selector switch on TP is set to manual operation.
172;14.12.2020;E5054;The selector switch on TP is set to manual operation.
172;14.12.2020;E5055;The selector switch on TP is set to automatic operation.
172;17.12.2020;E1043;Teach Plug is abnormal.
172;31.12.2020;E1043;Teach Plug is abnormal.
172;16.01.2021;E5055;The selector switch on TP is set to automatic operation.
172;17.01.2021;E5055;The selector switch on TP is set to automatic operation.
172;18.01.2021;E1043;Teach Plug is abnormal.
172;18.01.2021;E5055;The selector switch on TP is set to automatic operation.
172;22.01.2021;E5055;The selector switch on TP is set to automatic operation.
172;29.01.2021;E1043;Teach Plug is abnormal.
172;30.01.2021;E5055;The selector switch on TP is set to automatic operation.
172;2.02.2021;E9406;[Cubic-S(1)]Arm Monitoring Points1(Tool No1) is out of always allowed space.(code 32C0C201 00400000)
172;2.02.2021;E9406;[Cubic-S(1)]Arm Monitoring Points1(Tool No1) is out of always allowed space.(code 32C04701 00400000)
172;2.02.2021;E9406;[Cubic-S(1)]Arm Monitoring Points1(Tool No1) is out of always allowed space.(code 32C08901 00400000)
172;2.02.2021;E9406;[Cubic-S(1)]Arm Monitoring Points1(Tool No1) is out of always allowed space.(code 32C0D701 00400000)
172;2.02.2021;E9406;[Cubic-S(1)]Arm Monitoring Points1(Tool No1) is out of always allowed space.(code 32C06701 00400000)
172;2.02.2021;E9406;[Cubic-S(1)]Arm Monitoring Points1(Tool No1) is out of always allowed space.(code 32C0BC01 00400000)
172;2.02.2021;E9406;[Cubic-S(1)]Arm Monitoring Points1(Tool No1) is out of always allowed space.(code 32C07C01 00400000)
172;2.02.2021;E9406;[Cubic-S(1)]Arm Monitoring Points1(Tool No1) is out of always allowed space.(code 32C0D101 00400000)
172;2.02.2021;E9406;[Cubic-S(1)]Arm Monitoring Points1(Tool No1) is out of always allowed space.(code 32C0FE01 00400000)
172;2.02.2021;E9406;[Cubic-S(1)]Arm Monitoring Points1(Tool No1) is out of always allowed space.(code 32C0E301 00400000)
172;2.02.2021;E9406;[Cubic-S(1)]Arm Monitoring Points1(Tool No1) is out of always allowed space.(code 32C07F01 00400000)
172;2.02.2021;E1043;Teach Plug is abnormal.
172;1.03.2021;E1043;Teach Plug is abnormal.
172;8.03.2021;E1043;Teach Plug is abnormal.
172;8.03.2021;E5055;The selector switch on TP is set to automatic operation.
172;8.03.2021;E5055;The selector switch on TP is set to automatic operation.
172;9.03.2021;E5054;The selector switch on TP is set to manual operation.
172;9.03.2021;E5055;The selector switch on TP is set to automatic operation.
172;9.03.2021;E5055;The selector switch on TP is set to automatic operation.
172;9.03.2021;E5055;The selector switch on TP is set to automatic operation.
172;9.03.2021;E5055;The selector switch on TP is set to automatic operation.
172;13.03.2021;E5055;The selector switch on TP is set to automatic operation.
172;17.03.2021;E1028;Jt 7 motor overloaded.
172;19.03.2021;E5054;The selector switch on TP is set to manual operation.
172;19.03.2021;E5055;The selector switch on TP is set to automatic operation.
172;19.03.2021;E5055;The selector switch on TP is set to automatic operation.
172;3.04.2021;E5055;The selector switch on TP is set to automatic operation.
172;6.04.2021;E1043;Teach Plug is abnormal.
172;22.04.2021;E1043;Teach Plug is abnormal.
172;25.04.2021;E5055;The selector switch on TP is set to automatic operation.
172;29.04.2021;E5055;The selector switch on TP is set to automatic operation.
172;1.05.2021;E5055;The selector switch on TP is set to automatic operation.
172;11.05.2021;E5055;The selector switch on TP is set to automatic operation.
172;14.05.2021;E1043;Teach Plug is abnormal.
172;14.05.2021;E1043;Teach Plug is abnormal.
172;26.05.2021;E1043;Teach Plug is abnormal.
172;26.05.2021;E1043;Teach Plug is abnormal.
172;7.06.2021;E5054;The selector switch on TP is set to manual operation.
172;7.06.2021;E5054;The selector switch on TP is set to manual operation.
172;7.06.2021;E5054;The selector switch on TP is set to manual operation.
172;18.06.2021;E5055;The selector switch on TP is set to automatic operation.
172;18.06.2021;E1043;Teach Plug is abnormal.
172;25.06.2021;E1043;Teach Plug is abnormal.
172;25.06.2021;E5055;The selector switch on TP is set to automatic operation.
172;29.06.2021;E5054;The selector switch on TP is set to manual operation.
172;18.07.2021;E1043;Teach Plug is abnormal.
172;27.07.2021;E1043;Teach Plug is abnormal.
172;30.07.2021;E1043;Teach Plug is abnormal.
172;30.07.2021;E1043;Teach Plug is abnormal.
172;6.08.2021;E5055;The selector switch on TP is set to automatic operation.
172;9.08.2021;E9406;[Cubic-S(1)]Arm Monitoring Points1(Tool No1) is out of always allowed space.(code 32C00F01 00400000)
172;9.08.2021;E9406;[Cubic-S(1)]Arm Monitoring Points1(Tool No1) is out of always allowed space.(code 32C05B01 00400000)
172;9.08.2021;E9406;[Cubic-S(1)]Arm Monitoring Points1(Tool No1) is out of always allowed space.(code 32C09B01 00400000)
172;9.08.2021;E9406;[Cubic-S(1)]Arm Monitoring Points1(Tool No1) is out of always allowed space.(code 32C04401 00400000)
172;9.08.2021;E9406;[Cubic-S(1)]Arm Monitoring Points1(Tool No1) is out of always allowed space.(code 32C0ED01 00400000)
172;9.08.2021;E9406;[Cubic-S(1)]Arm Monitoring Points1(Tool No1) is out of always allowed space.(code 32C08001 00400000)
172;9.08.2021;E9406;[Cubic-S(1)]Arm Monitoring Points1(Tool No1) is out of always allowed space.(code 32C09C01 00400000)
172;9.08.2021;E9406;[Cubic-S(1)]Arm Monitoring Points1(Tool No1) is out of always allowed space.(code 32C01A01 00400000)
172;9.08.2021;E1043;Teach Plug is abnormal.
172;8.09.2021;E1043;Teach Plug is abnormal.
172;8.09.2021;E5055;The selector switch on TP is set to automatic operation.
172;8.09.2021;E5055;The selector switch on TP is set to automatic operation.
172;8.09.2021;E5055;The selector switch on TP is set to automatic operation.
172;8.09.2021;E5055;The selector switch on TP is set to automatic operation.
172;8.09.2021;E1043;Teach Plug is abnormal.
172;16.09.2021;E5055;The selector switch on TP is set to automatic operation.
